date,city,ev_sales,ev_market_share,avg_ev_price,avg_ice_price,gasoline_price,electricity_price,public_charging_points,fast_charging_points,ev_subsidy_amount,purchase_subsidy_active,gdp_per_capita,unemployment_rate,avg_ev_range_km,season,ev_sales_last_month,ev_sales_last_year_same_month
2020-04-01,Udon Thani,4093,0.5317,48218.05,25295.74,4.39,0.18,502,40,2213.64,1,13781.42,4.12,292,Q2,5015,2959
2020-05-01,Udon Thani,5347,0.5617,48736.82,24324.38,4.44,0.18,531,78,2730.41,1,13742.56,3.83,304,Q2,4093,3288
2020-06-01,Udon Thani,5228,0.5527,48272.12,25644.19,4.4,0.18,554,80,2676.47,1,13344.54,4.11,315,Q2,5347,3763
2020-07-01,Udon Thani,5126,0.5728,49090.44,24711.46,4.43,0.18,579,74,2520.71,1,13022.96,3.91,312,Q3,5228,4322
2020-08-01,Udon Thani,5199,0.599,48920.63,25370.04,4.4,0.18,611,66,2395.01,1,13534.4,3.69,313,Q3,5126,3238
2020-09-01,Udon Thani,5633,0.6022,47334.19,25498.96,4.36,0.18,635,96,1359.19,0,13484.27,4.13,304,Q3,5199,4379
2020-10-01,Udon Thani,5215,0.6068,47854.28,25029.15,4.38,0.19,656,115,1400.46,0,13648.07,3.77,308,Q4,5633,4052
2020-11-01,Udon Thani,5776,0.5902,47902.91,25298.3,4.41,0.19,683,86,2505.14,1,13135.53,3.88,312,Q4,5215,5323
2020-12-01,Udon Thani,5949,0.5888,47856.13,25383.47,4.46,0.19,729,83,2194.8,1,13543.75,3.7,318,Q4,5776,4992
2021-01-01,Udon Thani,5440,0.612,49194.41,25173.37,4.45,0.19,763,128,1127.45,0,13591.26,3.77,315,Q1,5949,4377
2021-02-01,Udon Thani,6752,0.6323,47692.61,25058.11,4.45,0.19,786,80,1230.24,0,13707.69,4.16,325,Q1,5440,5207
2021-03-01,Udon Thani,5187,0.6302,47862.7,25811.32,4.46,0.19,818,144,1466.32,0,13247.02,3.79,312,Q1,6752,5015
2021-04-01,Udon Thani,6110,0.6317,48203.41,25271.87,4.52,0.19,851,109,993.36,0,14213.56,4.01,313,Q2,5187,4093
2021-05-01,Udon Thani,4840,0.6343,47269.94,25798.04,4.61,0.19,869,113,1191.39,0,13701.03,3.76,319,Q2,6110,5347
2021-06-01,Udon Thani,5711,0.6668,48438.4,25004.06,4.66,0.19,900,96,1050.46,0,13449.16,3.69,311,Q2,4840,5228
2021-07-01,Udon Thani,5767,0.6472,48738.8,25191.73,4.68,0.19,927,137,1358.51,0,14031.81,3.81,330,Q3,5711,5126
2021-08-01,Udon Thani,6102,0.6646,49251.18,25792.59,4.7,0.19,966,165,1151.27,0,13734.55,3.75,300,Q3,5767,5199
2021-09-01,Udon Thani,6953,0.686,47859.54,25151.63,4.74,0.19,998,153,1041.79,0,13747.09,3.65,323,Q3,6102,5633
2021-10-01,Udon Thani,6164,0.6788,47955.43,25577.41,4.73,0.19,1031,133,1196.63,0,14038.87,3.44,316,Q4,6953,5215
2021-11-01,Udon Thani,6001,0.6675,48301.94,25513.58,4.73,0.19,1052,102,1131.5,0,13894.45,3.7,294,Q4,6164,5776
2021-12-01,Udon Thani,6844,0.6853,47438.85,25072.42,4.73,0.19,1081,158,1419.86,0,13567.29,3.43,311,Q4,6001,5949
2022-01-01,Udon Thani,6057,0.6739,47513.4,25236.31,4.75,0.19,1129,183,993.65,0,13676.16,4.04,326,Q1,6844,5440
2022-02-01,Udon Thani,7789,0.6899,48025.7,25201.53,4.72,0.19,1167,181,1138.15,0,13650.61,3.47,325,Q1,6057,6752
2022-03-01,Udon Thani,5730,0.6699,47372.73,25473.81,4.68,0.2,1184,181,1245.92,0,13774.43,3.39,337,Q1,7789,5187
2022-04-01,Udon Thani,6132,0.6866,47547.36,25528.9,4.72,0.2,1219,145,1284.34,0,13489.42,3.85,319,Q2,5730,6110
2022-05-01,Udon Thani,7094,0.6833,48250.6,25473.76,4.73,0.2,1259,121,1265.87,0,14119.19,3.73,324,Q2,6132,4840
2022-06-01,Udon Thani,5654,0.68,46857.12,25639.1,4.75,0.2,1293,204,1322.43,0,13564.42,3.66,322,Q2,7094,5711
2022-07-01,Udon Thani,6680,0.6678,46629.05,25142.23,4.72,0.2,1320,237,1317.3,0,13621.25,3.5,323,Q3,5654,5767
2022-08-01,Udon Thani,6047,0.6862,48239.59,24689.26,4.76,0.2,1345,139,989.21,0,13956.2,3.3,326,Q3,6680,6102
2022-09-01,Udon Thani,7140,0.6953,47205.63,25277.75,4.76,0.21,1378,182,1213.68,0,14156.69,3.2,339,Q3,6047,6953
2022-10-01,Udon Thani,6969,0.6838,47547.76,25095.09,4.79,0.2,1427,157,1357.12,0,13649.26,3.33,332,Q4,7140,6164
2022-11-01,Udon Thani,6221,0.6859,46487.18,24944.94,4.85,0.21,1444,206,1151.54,0,13835.55,3.37,333,Q4,6969,6001
2022-12-01,Udon Thani,6804,0.6876,48262.22,25208.9,4.92,0.2,1489,188,1305.73,0,14063.04,3.36,334,Q4,6221,6844
2023-01-01,Udon Thani,6776,0.6763,46461.22,25202.89,4.93,0.21,1517,192,783.93,0,13917.33,3.66,331,Q1,6804,6057
2023-02-01,Udon Thani,6822,0.6932,46454.04,25304.14,4.93,0.21,1555,209,1079.72,0,14002.29,3.52,343,Q1,6776,7789
2023-03-01,Udon Thani,6309,0.6793,48442.44,24758.18,4.92,0.21,1590,234,1189.03,0,13759.48,3.52,328,Q1,6822,5730
2023-04-01,Udon Thani,5647,0.6731,47833.33,25273.89,4.92,0.21,1613,185,892.62,0,13894.79,3.35,328,Q2,6309,6132
2023-05-01,Udon Thani,7634,0.7073,47523.26,25605.15,4.95,0.21,1654,221,971.16,0,13675.96,3.46,335,Q2,5647,7094
2023-06-01,Udon Thani,7122,0.6945,47368.2,24792.69,4.94,0.21,1697,144,1091.26,0,13766.29,3.15,335,Q2,7634,5654
2023-07-01,Udon Thani,6052,0.7001,46888.73,25270.47,5.0,0.21,1721,206,1089.78,0,13627.94,2.98,335,Q3,7122,6680
2023-08-01,Udon Thani,6209,0.6813,47758.62,25249.03,5.06,0.21,1751,263,1255.64,0,13990.47,3.35,342,Q3,6052,6047
2023-09-01,Udon Thani,6566,0.6983,46731.61,25207.69,5.06,0.21,1796,203,1349.14,0,14149.62,3.25,333,Q3,6209,7140
2023-10-01,Udon Thani,6738,0.6879,47009.37,24993.2,5.06,0.21,1823,234,895.4,0,14089.53,3.2,330,Q4,6566,6969
2023-11-01,Udon Thani,7489,0.7034,47767.41,25071.97,5.06,0.21,1858,190,1608.29,0,14352.03,3.4,342,Q4,6738,6221
2023-12-01,Udon Thani,5784,0.701,46898.3,25557.1,5.1,0.22,1888,224,1149.63,0,13775.08,3.31,340,Q4,7489,6804
2024-01-01,Udon Thani,6469,0.6896,46266.18,25335.63,5.16,0.21,1921,211,1365.56,0,14008.84,3.19,344,Q1,5784,6776
2024-02-01,Udon Thani,7277,0.6942,46207.1,25500.44,5.15,0.22,1961,310,1304.9,0,13859.67,3.1,350,Q1,6469,6822
2024-03-01,Udon Thani,5169,0.6909,47367.12,25148.52,5.19,0.22,1979,257,1094.81,0,13886.94,3.25,335,Q1,7277,6309
2024-04-01,Udon Thani,6669,0.7134,47676.14,25127.54,5.23,0.22,2019,189,1169.68,0,14658.26,3.26,349,Q2,5169,5647
2024-05-01,Udon Thani,7388,0.7072,47643.69,25584.28,5.27,0.22,2060,187,1436.38,0,14160.84,3.02,336,Q2,6669,7634
2024-06-01,Udon Thani,6559,0.685,47341.62,25672.24,5.31,0.22,2097,205,1404.31,0,14078.59,3.45,328,Q2,7388,7122
2024-07-01,Udon Thani,5965,0.7117,46718.27,25305.67,5.35,0.22,2122,215,1139.38,0,14201.21,3.12,332,Q3,6559,6052
2024-08-01,Udon Thani,8134,0.7038,47432.58,25500.32,5.36,0.22,2166,202,1296.26,0,14778.62,3.19,352,Q3,5965,6209
2024-09-01,Udon Thani,5919,0.6996,47452.06,25529.09,5.43,0.22,2189,252,1397.13,0,14440.15,2.91,352,Q3,8134,6566
2024-10-01,Udon Thani,7666,0.6986,46212.97,25500.65,5.49,0.22,2231,215,1323.14,0,13965.46,3.1,350,Q4,5919,6738
2024-11-01,Udon Thani,6345,0.7024,46901.88,25657.48,5.46,0.22,2264,401,1215.93,0,14060.32,3.02,357,Q4,7666,7489
2024-12-01,Udon Thani,6416,0.6911,46799.9,25319.66,5.51,0.22,2295,393,1117.62,0,14013.79,2.76,350,Q4,6345,5784
